Ra(J2000) deg,Dec(J2000) deg,Types,RUN,DCG,imag,e_imag,J,eJ,H,eH,Ks,eKs,IRAC1,e_IRAC1,IRAC2,e_IRAC2,IRAC3,e_IRAC3,IRAC4,e_IRAC4,WISE1,e_WISE1,WISE2,e_WISE2,WISE3,e_WISE3,WISE4,e_WISE4,VmagLGGS,e_VmagLGGS,BmagLGGS,RmagLGSS,ImagLGSS,Flux_imag,Flambda_imag,err_Flambda_imag,lambda_imag,err_lambda_imag,err_Flambda_prime_imag,Flux_J,Flambda_J,err_Flambda_J,lambda_J,err_lambda_J,err_Flambda_prime_J,Flux_H,Flambda_H,err_Flambda_H,lambda_H,err_lambda_H,err_Flambda_prime_H,Flux_Ks,Flambda_Ks,err_Flambda_Ks,lambda_Ks,err_lambda_Ks,err_Flambda_prime_Ks,Flux_IRAC1,Flambda_IRAC1,err_Flambda_IRAC1,lambda_IRAC1,err_lambda_IRAC1,err_Flambda_prime_IRAC1,Flux_IRAC2,Flambda_IRAC2,err_Flambda_IRAC2,lambda_IRAC2,err_lambda_IRAC2,err_Flambda_prime_IRAC2,Flux_IRAC3,Flambda_IRAC3,err_Flambda_IRAC3,lambda_IRAC3,err_lambda_IRAC3,err_Flambda_prime_IRAC3,Flux_IRAC4,Flambda_IRAC4,err_Flambda_IRAC4,lambda_IRAC4,err_lambda_IRAC4,err_Flambda_prime_IRAC4,Flux_WISE1,Flambda_WISE1,err_Flambda_WISE1,lambda_WISE1,err_lambda_WISE1,err_Flambda_prime_WISE1,Flux_WISE2,Flambda_WISE2,err_Flambda_WISE2,lambda_WISE2,err_lambda_WISE2,err_Flambda_prime_WISE2,Flux_WISE3,Flambda_WISE3,err_Flambda_WISE3,lambda_WISE3,err_lambda_WISE3,err_Flambda_prime_WISE3,Flux_WISE4,Flambda_WISE4,err_Flambda_WISE4,lambda_WISE4,err_lambda_WISE4,err_Flambda_prime_WISE4,f_scale_c,f_scale_o,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.19647,-14.70265,LPV,C/O,0.104542916,89.99,89.99,18.01,89.99,16.6,89.99,14.62328422,89.99,13.78,0.05,13.52,0.04,13.16,0.11,12.75,0.05,14.826,0.037,13.992,0.043,12.28,89.99,8.661,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,9.97E-05,2.39E-16,89.99,1.25,0.214914,89.99,0.000261999,4.73E-16,89.99,1.66,0.260965,89.99,0.000534479,7.32E-16,89.99,2.19,0.278455,89.99,0.000864076,7.20E-16,1.63E-16,3.6,0.743171,0.088645028,0.000702341,4.68E-16,1.13E-16,4.5,1.009682,0.093552576,0.000626178,3.24E-16,9.19E-17,5.8,1.391189,0.108517726,0.000515519,1.93E-16,7.23E-17,8,2.831177,0.137954215,0.000363343,3.24E-16,6.59E-17,3.368,0.635793,0.08047303,0.000434701,2.82E-16,7.26E-17,4.618,1.107319,0.099329487,0.000387885,9.63E-17,89.99,12.082,6.275804,89.99,0.00287053,3.88E-16,89.99,22.194,4.739734,89.99,9.00E-16,1.30E-15,1.716,0.490513027,3.093948116,8.51185587,324979428.3,5.22616707,168332.15
296.278412,-14.780069,C,C,0.053012498,20.2,0.036,17.45,89.99,16.54,89.99,15.66425475,89.99,14.87,0.07,14.94,0.05,14.87,0.05,14.45,0.04,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.17E-05,1.27E-16,2.30E-17,0.75,0.12533,0.072436176,0.000166912,4.01E-16,89.99,1.25,0.214914,89.99,0.000276885,5.00E-16,89.99,1.66,0.260965,89.99,0.000353127,4.84E-16,89.99,2.19,0.278455,89.99,0.00031663,2.64E-16,6.19E-17,3.6,0.743171,0.091468715,0.00018991,1.27E-16,3.09E-17,4.5,1.009682,0.094950851,0.000129628,6.70E-17,1.74E-17,5.8,1.391189,0.100322347,0.000107707,4.04E-17,1.49E-17,8,2.831177,0.136687954,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,7.70E-16,89.99,1.716,0.193650134,1.561888884,9.271001663,1866386836,6.157568131,1437368.525
296.26702,-14.76311,O,C/O,0.053454223,18.855,0.008,15.26,89.99,14.67,89.99,14.11,89.99,13.83,0.07,13.63,0.06,13.37,0.04,13.19,0.04,13.308,0.05,13.184,0.059,11.421,89.99,8.063,89.99,89.99,89.99,89.99,89.99,89.99,0.00010934,4.37E-16,7.45E-17,0.75,0.12533,0.068299679,0.001254551,3.01E-15,89.99,1.25,0.214914,89.99,0.001549887,2.80E-15,89.99,1.66,0.260965,89.99,0.001513319,2.07E-15,89.99,2.19,0.278455,89.99,0.000825186,6.88E-16,1.61E-16,3.6,0.743171,0.091468715,0.00063467,4.23E-16,1.05E-16,4.5,1.009682,0.096344638,0.000516057,2.67E-16,6.83E-17,5.8,1.391189,0.098941288,0.000343752,1.29E-16,4.77E-17,8,2.831177,0.136687954,0.001470675,1.31E-15,2.73E-16,3.368,0.635793,0.082345341,0.000914935,5.94E-16,1.57E-16,4.618,1.107319,0.101535111,0.000855663,2.12E-16,89.99,12.082,6.275804,89.99,0.004979229,6.73E-16,89.99,22.194,4.739734,89.99,3.97E-15,5.20E-15,1.15,0.65058,4.472805363,8.10863722,128421346.7,4.891407116,77876.62392
296.22681,-14.75065,LAV,C/O,0.051119629,19.313,0.013,16.93,0.34,15.92,0.29,14.93818924,0.28,14.43,0.05,14.45,0.06,14.15,0.06,13.67,0.04,14.119,0.043,14.295,0.061,12.5,89.99,8.842,89.99,89.99,89.99,89.99,89.99,89.99,7.17E-05,2.87E-16,4.94E-17,0.75,0.12533,0.069041235,0.000269456,6.47E-16,1.99E-16,1.25,0.214914,0.1165849,0.000490117,8.86E-16,2.42E-16,1.66,0.260965,0.104899301,0.000642585,8.80E-16,2.11E-16,2.19,0.278455,0.093123321,0.000474845,3.96E-16,8.96E-17,3.6,0.743171,0.088645028,0.000298228,1.99E-16,4.94E-17,4.5,1.009682,0.096344638,0.000251593,1.30E-16,3.43E-17,5.8,1.391189,0.101699028,0.000220925,8.28E-17,3.06E-17,8,2.831177,0.136687954,0.000696814,6.21E-16,1.28E-16,3.368,0.635793,0.081338177,0.000328844,2.14E-16,5.64E-17,4.618,1.107319,0.101810028,0.00031674,7.86E-17,89.99,12.082,6.275804,89.99,0.002429753,3.28E-16,89.99,22.194,4.739734,89.99,1.27E-15,2.00E-15,1.716,0.364236116,2.313322151,8.841124987,693625397.7,6.002446588,1005649.375
296.23346,-14.74996,LAV,C/O,0.051825628,19.877,0.035,17.51,0.18,16.93,0.23,16.45,0.18,15.85,0.07,15.82,0.06,15.8,0.07,15.58,0.14,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,4.27E-05,1.71E-16,3.09E-17,0.75,0.12533,0.072289121,0.000157939,3.79E-16,9.25E-17,1.25,0.214914,0.094796361,0.00019333,3.49E-16,8.71E-17,1.66,0.260965,0.096634698,0.00017536,2.40E-16,4.78E-17,2.19,0.278455,0.078872933,0.000128396,1.07E-16,2.51E-17,3.6,0.743171,0.091468715,8.44E-05,5.63E-17,1.40E-17,4.5,1.009682,0.096344638,5.50E-05,2.85E-17,7.63E-18,5.8,1.391189,0.103071359,3.80E-05,1.43E-17,5.85E-18,8,2.831177,0.149187425,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,4.80E-16,6.30E-16,1.06,0.081,1.20503594,9.602071,4000101395,5.684789097,483937.3003
296.28308,-14.80497,S,C/O,0.053182482,19.624,0.014,17.26,0.03,16.55,0.02,16.15,0.05,16.09,0.07,16.17,0.03,15.71,0.07,15.74,0.11,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.455,0.02,23.538,20.213,18.946,5.38E-05,2.15E-16,3.72E-17,0.75,0.12533,0.069189394,0.000198833,4.77E-16,8.78E-17,1.25,0.214914,0.073326466,0.000274347,4.96E-16,8.19E-17,1.66,0.260965,0.066403395,0.000231169,3.17E-16,4.66E-17,2.19,0.278455,0.059619604,0.000102932,8.58E-17,2.01E-17,3.6,0.743171,0.091468715,6.12E-05,4.08E-17,9.64E-18,4.5,1.009682,0.092149786,5.98E-05,3.09E-17,8.29E-18,5.8,1.391189,0.103071359,3.28E-05,1.23E-17,4.90E-18,8,2.831177,0.145475212,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.80E-16,7.20E-16,1.11,0.1216,1.323122333,9.4717856,2963368090,5.861831047,727496.7326
296.283356,-14.789384,C,C,0.054752247,19.906,0.02,17.27,89.99,16.75,89.99,16.38,89.99,15.84,0.07,15.83,0.06,15.51,0.05,15.53,0.11,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.725,0.023,23.937,20.351,19.147,4.15E-05,1.66E-16,2.91E-17,0.75,0.12533,0.07007729,0.00019701,4.73E-16,89.99,1.25,0.214914,89.99,0.000228192,4.12E-16,89.99,1.66,0.260965,89.99,0.000187038,2.56E-16,89.99,2.19,0.278455,89.99,0.000129584,1.08E-16,2.53E-17,3.6,0.743171,0.091468715,8.37E-05,5.58E-17,1.39E-17,4.5,1.009682,0.096344638,7.19E-05,3.72E-17,9.66E-18,5.8,1.391189,0.100322347,3.98E-05,1.49E-17,5.94E-18,8,2.831177,0.145475212,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.60E-16,89.99,0.89,0.09311,1.239110394,9.56321001,3657716235,5.737449806,546323.4042
296.244781,-14.845008,C,C,0.045789302,20.146,0.078,17.519,89.99,16.678,89.99,15.935,89.99,15.03,0.05,14.67,0.05,14.24,0.06,14.17,0.05,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.672,0.021,24.177,20.374,19.256,3.33E-05,1.33E-16,2.64E-17,0.75,0.12533,0.078567975,0.000156635,3.76E-16,89.99,1.25,0.214914,89.99,0.000243837,4.41E-16,89.99,1.66,0.260965,89.99,0.000281793,3.86E-16,89.99,2.19,0.278455,89.99,0.000273245,2.28E-16,5.16E-17,3.6,0.743171,0.088645028,0.000243528,1.62E-16,3.97E-17,4.5,1.009682,0.094950851,0.000231578,1.20E-16,3.16E-17,5.8,1.391189,0.101699028,0.000139394,5.23E-17,1.95E-17,8,2.831177,0.137954215,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.50E-16,89.99,1.584,0.14353,1.391649923,9.40141223,2520067828,5.953746356,898972.396
296.27774,-14.82287,LAV,C/O,0.052235501,20.68,0.035,18.26,0.18,17.17,0.22,15.77680224,0.2,14.68,0.04,14.33,0.06,13.75,0.07,13.37,0.02,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.04E-05,8.14E-17,1.47E-17,0.75,0.12533,0.072289121,7.92E-05,1.90E-16,4.63E-17,1.25,0.214914,0.094796361,0.000154989,2.80E-16,6.87E-17,1.66,0.260965,0.095241843,0.000251148,3.44E-16,7.13E-17,2.19,0.278455,0.081760664,0.000377183,3.14E-16,6.99E-17,3.6,0.743171,0.087226269,0.00033308,2.22E-16,5.52E-17,4.5,1.009682,0.096344638,0.000363662,1.88E-16,5.04E-17,5.8,1.391189,0.103071359,0.000291236,1.09E-16,3.95E-17,8,2.831177,0.134144303,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.50E-16,7.50E-16,1.716,0.167201473,1.469607883,9.337652288,2175966917,6.056131897,1137972.841
296.241516,-14.846167,C,C,0.045963042,20.288,0.046,18.21,89.99,17.3,89.99,16.17063566,89.99,15.51,0.03,15.28,0.05,15.03,0.07,15.07,0.11,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.92E-05,1.17E-16,2.17E-17,0.75,0.12533,0.073904001,8.29E-05,1.99E-16,89.99,1.25,0.214914,89.99,0.000137499,2.48E-16,89.99,1.66,0.260965,89.99,0.000203203,2.78E-16,89.99,2.19,0.278455,89.99,0.000175611,1.46E-16,3.20E-17,3.6,0.743171,0.085802861,0.000138851,9.26E-17,2.26E-17,4.5,1.009682,0.094950851,0.000111866,5.79E-17,1.55E-17,5.8,1.391189,0.103071359,6.08E-05,2.28E-17,9.08E-18,8,2.831177,0.145475212,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,4.10E-16,89.99,1.716,0.119495163,1.316725248,9.478540022,3009816521,5.852747945,712439.4263
296.197662,-14.763362,C,C,0.050132316,20.136,0.048,16.975,89.99,16.255,89.99,15.466,89.99,14.79,0.04,14.72,0.08,14.77,0.08,14.18,0.05,15.292,0.063,15.461,0.147,12.579,89.99,8.494,89.99,89.99,89.99,89.99,89.99,89.99,3.36E-05,1.34E-16,2.50E-17,0.75,0.12533,0.074196971,0.000258517,6.20E-16,89.99,1.25,0.214914,89.99,0.000359998,6.51E-16,89.99,1.66,0.260965,89.99,0.000434041,5.95E-16,89.99,2.19,0.278455,89.99,0.000340841,2.84E-16,6.32E-17,3.6,0.743171,0.087226269,0.000232567,1.55E-16,3.97E-17,4.5,1.009682,0.099118864,0.000142134,7.35E-17,2.00E-17,5.8,1.391189,0.104439368,0.000138116,5.18E-17,1.94E-17,8,2.831177,0.137954215,0.000236547,2.11E-16,4.51E-17,3.368,0.635793,0.084209616,0.000112354,7.30E-17,2.18E-17,4.618,1.107319,0.113469793,0.000294512,7.31E-17,89.99,12.082,6.275804,89.99,0.00334782,4.53E-16,89.99,22.194,4.739734,89.99,8.40E-16,89.99,1.509,0.24024,1.738761438,9.1535952,1424279423,6.270267618,1863234.933
296.28424,-14.80892,LPV,C/O,0.054722391,89.99,89.99,20.3,89.99,18.1,89.99,14.53560522,89.99,14.05,0.07,13.32,0.05,12.61,0.04,12.07,0.04,13.793,0.035,12.833,0.032,10.743,0.122,8.305,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,1.21E-05,2.90E-17,89.99,1.25,0.214914,89.99,6.58E-05,1.19E-16,89.99,1.66,0.260965,89.99,0.000258185,3.54E-16,89.99,2.19,0.278455,89.99,0.000673832,5.62E-16,1.32E-16,3.6,0.743171,0.091468715,0.0008444,5.63E-16,1.38E-16,4.5,1.009682,0.094950851,0.001039197,5.38E-16,1.38E-16,5.8,1.391189,0.098941288,0.000964372,3.62E-16,1.34E-16,8,2.831177,0.136687954,0.000940842,8.38E-16,1.70E-16,3.368,0.635793,0.080184264,0.001264126,8.21E-16,2.07E-16,4.618,1.107319,0.097806596,0.001597728,3.97E-16,2.25E-16,12.082,6.275804,0.195410921,0.003984392,5.39E-16,89.99,22.194,4.739734,89.99,1.00E-15,1.80E-15,1.716,0.521376776,3.321825201,8.430992848,269769500.7,5.129540163,134753.5337
296.18609,-14.7787,C,C,0.049555111,19.521,0.009,16.52,89.99,15.9,89.99,15.47,89.99,15.16,0.07,15.29,0.05,15.14,0.05,15,0.06,14.901,0.048,15.035,0.11,12.198,89.99,8.343,89.99,89.99,89.99,89.99,89.99,89.99,5.92E-05,2.37E-16,4.04E-17,0.75,0.12533,0.068448091,0.000393087,9.43E-16,89.99,1.25,0.214914,89.99,0.000499229,9.02E-16,89.99,1.66,0.260965,89.99,0.000432445,5.92E-16,89.99,2.19,0.278455,89.99,0.000242411,2.02E-16,4.74E-17,3.6,0.743171,0.091468715,0.000137578,9.17E-17,2.24E-17,4.5,1.009682,0.094950851,0.000101088,5.23E-17,1.36E-17,5.8,1.391189,0.100322347,6.49E-05,2.43E-17,9.20E-18,8,2.831177,0.139216794,0.000339091,3.02E-16,6.28E-17,3.368,0.635793,0.082057818,0.000166338,1.08E-16,3.07E-17,4.618,1.107319,0.108491701,0.000418314,1.04E-16,89.99,12.082,6.275804,89.99,0.003847354,5.20E-16,89.99,22.194,4.739734,89.99,1.12E-15,89.99,1.05,0.2393,1.735002081,9.155964,1432069186,6.269000437,1857806.326
296.28415,-14.81194,LAV,C/O,0.055115292,19.6,0.031,17.13,0.16,15.94,0.12,14.71020702,0.07,13.8,0.05,13.63,0.08,13.34,0.05,13.07,0.02,13.931,0.049,13.718,0.054,11.496,0.26,8,89.99,89.99,89.99,89.99,89.99,89.99,5.51E-05,2.20E-16,3.95E-17,0.75,0.12533,0.0717004,0.000224124,5.38E-16,1.27E-16,1.25,0.214914,0.091994296,0.000481172,8.70E-16,1.78E-16,1.66,0.260965,0.081061945,0.000685378,9.39E-16,1.46E-16,2.19,0.278455,0.062637782,0.000848304,7.07E-16,1.60E-16,3.6,0.743171,0.088645028,0.00063467,4.23E-16,1.08E-16,4.5,1.009682,0.099118864,0.000530515,2.74E-16,7.13E-17,5.8,1.391189,0.100322347,0.000383924,1.44E-16,5.21E-17,8,2.831177,0.134144303,0.000828546,7.38E-16,1.54E-16,3.368,0.635793,0.082201604,0.000559487,3.63E-16,9.50E-17,4.618,1.107319,0.100847056,0.000798551,1.98E-16,1.24E-16,12.082,6.275804,0.210434691,0.005276696,7.13E-16,89.99,22.194,4.739734,89.99,1.80E-15,1.95E-15,1.716,0.455656987,2.855334459,8.603178695,401031692.6,5.409336082,256646.9352
296.257874,-14.842669,C,C,0.049576989,20.069,0.038,17.195,89.99,16.265,89.99,15.525,89.99,14.93,0.07,15.04,0.03,14.91,0.07,14.48,0.05,15.283,0.051,15.991,0.249,12.402,89.99,8.366,89.99,89.99,89.99,89.99,89.99,89.99,3.57E-05,1.43E-16,2.61E-17,0.75,0.12533,0.072730138,0.0002111,5.07E-16,89.99,1.25,0.214914,89.99,0.000356697,6.45E-16,89.99,1.66,0.260965,89.99,0.000411084,5.63E-16,89.99,2.19,0.278455,89.99,0.000299607,2.50E-16,5.85E-17,3.6,0.743171,0.091468715,0.0001732,1.15E-16,2.73E-17,4.5,1.009682,0.092149786,0.000124939,6.46E-17,1.73E-17,5.8,1.391189,0.103071359,0.000104772,3.93E-17,1.47E-17,8,2.831177,0.137954215,0.000238516,2.12E-16,4.44E-17,3.368,0.635793,0.082489031,6.90E-05,4.48E-17,1.52E-17,4.618,1.107319,0.12690486,0.000346659,8.61E-17,89.99,12.082,6.275804,89.99,0.003766709,5.09E-16,89.99,22.194,4.739734,89.99,8.10E-16,89.99,1.67,0.226375,1.684127626,9.188535,1543600818,6.247077609,1766353.443
296.203827,-14.755259,C,C/O,0.053282331,20.216,0.057,17.767,89.99,17.164,89.99,16.528,89.99,16.31,0.04,16.23,0.06,15.8,0.06,15.78,0.09,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.12E-05,1.25E-16,2.37E-17,0.75,0.12533,0.075512898,0.000124649,2.99E-16,89.99,1.25,0.214914,89.99,0.000155848,2.82E-16,89.99,1.66,0.260965,89.99,0.000163204,2.24E-16,89.99,2.19,0.278455,89.99,8.41E-05,7.00E-17,1.56E-17,3.6,0.743171,0.087226269,5.79E-05,3.86E-17,9.58E-18,4.5,1.009682,0.096344638,5.50E-05,2.85E-17,7.51E-18,5.8,1.391189,0.101699028,3.16E-05,1.19E-17,4.63E-18,8,2.831177,0.142982657,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,3.50E-16,6.30E-16,1.239,0.067506,1.168169869,9.645373246,4419501097,5.627316533,423951.8483
296.27222,-14.76143,LAV,C/O,0.058324832,89.99,89.99,17.89,0.24,16.73,0.17,15.18488554,0.07,14.62,0.05,14.49,0.06,14.37,0.08,13.95,0.04,14.938,0.05,14.68,0.081,12.334,89.99,8.686,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,0.000111298,2.67E-16,7.16E-17,1.25,0.214914,0.103095689,0.000232434,4.20E-16,9.46E-17,1.66,0.260965,0.088209764,0.000401726,5.50E-16,8.54E-17,2.19,0.278455,0.062637782,0.000398613,3.32E-16,7.52E-17,3.6,0.743171,0.088645028,0.000287441,1.92E-16,4.76E-17,4.5,1.009682,0.096344638,0.000205446,1.06E-16,2.89E-17,5.8,1.391189,0.104439368,0.000170704,6.40E-17,2.37E-17,8,2.831177,0.136687954,0.00032773,2.92E-16,6.09E-17,3.368,0.635793,0.082345341,0.00023067,1.50E-16,4.08E-17,4.618,1.107319,0.10454967,0.000369065,9.16E-17,89.99,12.082,6.275804,89.99,0.002805189,3.79E-16,89.99,22.194,4.739734,89.99,7.50E-16,7.70E-16,1.716,0.304264724,2.01495209,8.992252895,982319793.5,6.24117741,1742518.551
296.18398,-14.78018,O,C/O,0.050790358,20.915,0.084,18.03,89.99,17.51,89.99,17.05,89.99,16.38,0.06,16.23,0.05,15.79,0.04,16.42,0.17,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,1.64E-05,6.56E-17,1.32E-17,0.75,0.12533,0.079436922,9.78E-05,2.35E-16,89.99,1.25,0.214914,89.99,0.000113318,2.05E-16,89.99,1.66,0.260965,89.99,0.000100909,1.38E-16,89.99,2.19,0.278455,89.99,7.88E-05,6.57E-17,1.51E-17,3.6,0.743171,0.090059166,5.79E-05,3.86E-17,9.43E-18,4.5,1.009682,0.094950851,5.56E-05,2.87E-17,7.35E-18,5.8,1.391189,0.098941288,1.75E-05,6.58E-18,2.78E-18,8,2.831177,0.152868176,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,2.50E-16,4.10E-16,0.98,-0.0408,0.9103324,9.9929272,9838461716,5.283973234,192297.3212
296.19168,-14.82965,LAV,C/O,0.047447896,20.732,0.008,18.12,0.31,16.8,0.19,15.12956406,0.1,14.84,0.04,14.02,0.06,13.71,0.04,13.4,0.03,14.137,0.035,13.499,0.04,12.475,89.99,8.821,89.99,89.99,89.99,89.99,89.99,89.99,1.94E-05,7.76E-17,1.32E-17,0.75,0.12533,0.068299679,9.01E-05,2.16E-16,6.40E-17,1.25,0.214914,0.112581946,0.000217921,3.94E-16,9.18E-17,1.66,0.260965,0.091036274,0.000383646,5.26E-16,8.78E-17,2.19,0.278455,0.06712608,0.000325501,2.71E-16,6.03E-17,3.6,0.743171,0.087226269,0.000443147,2.95E-16,7.34E-17,4.5,1.009682,0.096344638,0.00037731,1.95E-16,4.99E-17,5.8,1.391189,0.098941288,0.000283299,1.06E-16,3.89E-17,8,2.831177,0.135417991,0.000685357,6.10E-16,1.24E-16,3.368,0.635793,0.080184264,0.000684527,4.45E-16,1.14E-16,4.618,1.107319,0.098914682,0.000324118,8.05E-17,89.99,12.082,6.275804,89.99,0.002477206,3.35E-16,89.99,22.194,4.739734,89.99,8.90E-16,8.90E-16,1.716,0.316214164,2.07116245,8.962140307,916516540.4,6.209376164,1619482.144
296.24048,-14.84939,LPV,C/O,0.048857229,20.988,0.122,18.9,89.99,17.38,89.99,15.13285558,89.99,14.7,0.06,14.04,0.06,13.41,0.04,13.1,0.05,14.436,0.044,13.785,0.052,11.869,89.99,8.775,89.99,89.99,89.99,89.99,89.99,89.99,1.53E-05,6.13E-17,1.32E-17,0.75,0.12533,0.08490024,4.39E-05,1.05E-16,89.99,1.25,0.214914,89.99,0.000127732,2.31E-16,89.99,1.66,0.260965,89.99,0.000293718,4.02E-16,89.99,2.19,0.278455,89.99,0.000370298,3.09E-16,7.11E-17,3.6,0.743171,0.090059166,0.000435059,2.90E-16,7.20E-17,4.5,1.009682,0.096344638,0.000497391,2.57E-16,6.58E-17,5.8,1.391189,0.098941288,0.000373461,1.40E-16,5.24E-17,8,2.831177,0.137954215,0.000520375,4.64E-16,9.57E-17,3.368,0.635793,0.0814822,0.000526006,3.42E-16,8.90E-17,4.618,1.107319,0.100571529,0.000566373,1.41E-16,89.99,12.082,6.275804,89.99,0.002584414,3.49E-16,89.99,22.194,4.739734,89.99,6.50E-16,8.10E-16,1.716,0.315503194,2.06777459,8.963931951,920305359,6.211500573,1627423.462
296.18048,-14.80431,LPV,C/O,0.049590322,20.528,0.071,18,89.99,16.91,89.99,15.6277606,89.99,15.52,0.08,14.05,0.06,13.69,0.06,13.52,0.04,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.34E-05,9.37E-17,1.83E-17,0.75,0.12533,0.077552002,0.000100575,2.41E-16,89.99,1.25,0.214914,89.99,0.000196925,3.56E-16,89.99,1.66,0.260965,89.99,0.000299179,4.10E-16,89.99,2.19,0.278455,89.99,0.000174001,1.45E-16,3.46E-17,3.6,0.743171,0.092873704,0.00043107,2.87E-16,7.14E-17,4.5,1.009682,0.096344638,0.000384324,1.99E-16,5.25E-17,5.8,1.391189,0.101699028,0.000253656,9.51E-17,3.52E-17,8,2.831177,0.136687954,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,8.20E-16,9.00E-16,1.716,0.20222626,1.593038456,9.249389825,1775782718,6.185319616,1532214.669
296.262543,-14.847853,C,C,0.056497047,19.839,0.021,16.849,89.99,16.052,89.99,15.372,89.99,14.86,0.08,14.94,0.04,14.85,0.05,14.36,0.06,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,4.42E-05,1.77E-16,3.10E-17,0.75,0.12533,0.070225096,0.000290328,6.97E-16,89.99,1.25,0.214914,89.99,0.00043401,7.84E-16,89.99,1.66,0.260965,89.99,0.000473293,6.48E-16,89.99,2.19,0.278455,89.99,0.00031956,2.66E-16,6.35E-17,3.6,0.743171,0.092873704,0.00018991,1.27E-16,3.04E-17,4.5,1.009682,0.093552576,0.000132038,6.83E-17,1.77E-17,5.8,1.391189,0.100322347,0.000117016,4.39E-17,1.66E-17,8,2.831177,0.139216794,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,9.20E-16,89.99,1.477,0.263848,1.83589568,9.09410304,1241946935,6.286657103,1934893.668
